host_response_rate host_acceptance_rate host_is_superhost accommodates beds price minimum_nights maximum_nights has_availability number_of_reviews review_scores_rating instant_bookable reviews_per_month bathrooms
1.0 0.84 f 2 1.0 5.043425116919247 3 30 t 28 4.86 t 1.9 1.0
1.0 0.94 t 8 4.0 5.278114659230517 2 365 t 38 4.87 f 5.67 2.0
1.0 0.98 f 5 2.0 4.553876891600541 2 12 t 28 4.57 f 3.84 1.0
1.0 0.97 f 2 1.0 4.5217885770490405 32 1125 t 0 NA f NA 1.0
1.0 0.97 f 2 1.0 4.955827057601261 32 1125 t 0 NA f NA 1.0
1.0 0.68 t 3 2.0 5.220355825078324 360 1125 t 0 NA f NA 2.0
1.0 0.95 f 3 1.0 4.477336814478207 2 365 t 7 4.86 t 0.47 1.0
0.0 0.0 f 3 1.0 4.584967478670572 32 365 t 0 NA f NA 1.0
0.9 0.9 f 9 3.0 4.941642422609304 32 180 t 0 NA f NA 2.0
1.0 0.99 f 5 2.0 5.0369526024136295 1 30 t 35 4.74 f 3.39 1.0
1.0 1.0 f 4 2.0 4.867534450455582 2 26 t 31 5.0 f 1.82 1.0
NA NA f 1 1.0 4.499809670330265 32 365 t 0 NA f NA 1.0
1.0 0.97 t 6 2.0 4.852030263919617 2 365 t 5 4.8 t 1.04 1.0
1.0 0.98 f 2 1.0 2.8903717578961645 32 357 t 0 NA t NA 1.0
1.0 1.0 f 4 1.0 4.0943445622221 2 365 t 0 NA t NA 1.0
1.0 1.0 t 3 1.0 4.634728988229636 3 1125 t 94 4.84 t 2.15 1.0
1.0 0.49 t 4 2.0 5.831882477283517 32 1125 t 0 NA f NA 2.0
0.9 0.83 f 1 1.0 3.6888794541139363 3 90 t 169 4.78 f 1.48 1.0
1.0 0.97 t 6 3.0 4.574710978503383 3 365 t 23 4.96 f 3.27 1.0
1.0 0.89 t 2 1.0 3.912023005428146 1 90 t 39 4.62 f 2.35 1.0
1.0 1.0 t 1 1.0 3.8066624897703196 30 180 t 23 5.0 f 0.3 1.0
1.0 0.58 t 6 3.0 5.459585514144159 32 1125 t 9 4.89 f 0.12 2.0
0.9 1.0 f 8 4.0 5.703782474656201 2 365 t 3 5.0 t 1.58 3.0
1.0 1.0 f 6 3.0 4.219507705176107 2 7 t 51 4.53 f 3.07 1.0
1.0 0.99 t 1 1.0 4.406719247264253 2 14 t 134 4.81 f 1.23 1.5
1.0 0.8 f 2 1.0 4.718498871295094 365 395 t 0 NA t NA 1.0
1.0 0.99 f 3 2.0 4.59511985013459 2 365 t 1 3.0 t 1.0 1.0
1.0 0.98 t 1 1.0 3.4011973816621555 2 365 t 31 4.87 f 2.63 1.0
0.91 0.98 t 2 1.0 4.624972813284271 1 365 t 36 4.67 t 2.14 1.0
1.0 0.92 f 2 1.0 3.828641396489095 1 365 t 0 NA f NA 1.0
NA 0.92 f 4 NA 4.553876891600541 5 5 t 65 4.78 f 1.68 1.0
1.0 1.0 t 5 2.0 4.51085950651685 1 30 t 177 4.73 t 1.92 1.0
1.0 0.96 t 6 2.0 4.941642422609304 2 30 t 144 4.91 f 1.4 1.0
NA 1.0 f 4 2.0 4.8283137373023015 3 10 t 8 4.75 f 0.3 1.0
1.0 1.0 f 4 1.0 4.770684624465665 32 365 t 0 NA f NA 1.0
1.0 0.92 f 7 2.0 4.51085950651685 2 27 t 206 4.7 f 2.19 1.0
NA NA f 2 1.0 5.220355825078324 32 1125 t 37 4.97 f 0.7 1.5
1.0 1.0 f 2 1.0 3.8918202981106265 1 30 t 2 5.0 f 2.0 1.0
1.0 1.0 t 7 4.0 4.454347296253507 2 150 t 132 4.83 f 1.56 1.0
1.0 0.88 t 4 2.0 3.970291913552122 1 40 t 41 4.56 f 2.03 1.0
1.0 1.0 t 5 2.0 4.867534450455582 1 365 t 27 4.86 t 2.22 1.0
0.91 0.86 t 4 2.0 3.5553480614894135 32 365 t 6 5.0 f 0.43 1.0
1.0 1.0 f 6 3.0 4.605170185988092 32 1125 t 68 4.81 t 2.27 1.0
1.0 0.9 t 5 3.0 4.795790545596741 32 1125 t 21 4.81 f 0.28 1.0
1.0 0.57 f 4 1.0 3.9512437185814275 32 365 t 35 4.6 f 1.05 1.0
0.95 0.99 f 6 4.0 4.8283137373023015 2 1125 t 11 4.82 t 1.62 1.0
1.0 0.97 f 2 1.0 4.7535901911063645 32 1125 t 0 NA f NA 1.0
1.0 1.0 t 6 3.0 5.062595033026967 2 365 t 25 4.72 t 2.23 2.0
NA 1.0 f 1 1.0 6.78897174299217 1000 1000 t 1 2.0 f 0.28 1.0
1.0 0.97 t 4 2.0 4.983606621708336 2 29 t 31 4.97 t 1.81 1.0
1.0 0.68 t 2 1.0 4.941642422609304 32 1124 t 1 5.0 f 0.28 1.0
0.75 0.0 f 2 1.0 3.6375861597263857 32 1125 t 0 NA f NA 1.0
1.0 0.93 t 4 2.0 4.564348191467836 2 365 t 14 4.93 f 3.28 2.5
1.0 1.0 t 5 3.0 5.5134287461649825 2 31 t 8 5.0 f 1.3 1.0
0.67 1.0 t 6 4.0 4.77912349311153 3 1125 t 132 4.97 f 1.43 1.0
1.0 0.78 t 6 3.0 4.454347296253507 32 365 t 0 NA t NA 1.5
1.0 1.0 f 4 2.0 5.293304824724492 2 1125 t 72 4.99 f 1.2 1.0
1.0 1.0 t 2 1.0 4.605170185988092 3 365 t 71 4.86 f 2.3 1.0
NA NA f 3 2.0 4.442651256490317 33 365 t 0 NA t NA 1.0
1.0 0.82 t 1 1.0 4.174387269895637 3 14 t 71 4.96 f 0.64 1.0
1.0 0.99 t 4 2.0 4.174387269895637 2 365 t 56 4.86 f 2.69 1.0
1.0 0.9 t 2 1.0 3.970291913552122 1 1125 t 78 4.87 f 3.25 1.0
1.0 0.76 t 6 3.0 5.056245805348308 32 1125 t 17 5.0 f 0.33 2.0
1.0 1.0 t 9 4.0 5.099866427824199 2 365 t 15 4.8 t 2.05 2.0
1.0 1.0 t 6 3.0 5.003946305945459 2 365 t 33 4.76 t 2.94 2.0
1.0 0.83 f 3 1.0 4.382026634673881 32 365 t 2 5.0 f 1.03 1.0
0.95 0.99 f 8 6.0 5.438079308923196 2 1125 t 11 4.64 t 0.93 3.5
1.0 0.8 f 3 2.0 4.941642422609304 365 395 t 0 NA t NA 1.0
1.0 1.0 t 6 3.0 5.030437921392435 2 8 t 66 4.95 f 2.3 1.0
1.0 0.85 f 2 1.0 3.6888794541139363 32 365 t 0 NA f NA 2.5
1.0 1.0 f 2 1.0 3.5553480614894135 32 1125 t 26 4.5 f 0.49 1.0
1.0 0.99 f 4 1.0 5.003946305945459 32 365 t 38 4.45 t 2.24 1.0
1.0 0.91 f 4 1.0 4.941642422609304 32 365 t 0 NA t NA 1.0
1.0 0.91 t 2 1.0 4.727387818712341 32 1125 t 0 NA f NA 1.0
1.0 1.0 t 3 2.0 4.605170185988092 1 1125 t 860 4.9 t 8.86 1.0
1.0 0.98 t 4 3.0 4.663439094112067 2 28 t 460 4.92 f 4.47 1.0
1.0 1.0 t 2 1.0 4.2626798770413155 32 1125 t 86 4.84 f 2.65 1.0
1.0 1.0 t 16 7.0 7.047517221357296 2 1125 t 162 4.99 f 2.09 3.5
1.0 1.0 f 8 4.0 4.5217885770490405 32 180 t 0 NA f NA 2.0
0.9 1.0 f 2 1.0 4.248495242049359 2 27 t 3 5.0 t 0.63 1.0
NA NA f 3 2.0 4.007333185232471 2 30 t 104 4.78 f 0.83 1.0
1.0 0.97 f 12 3.0 6.501289670540389 1 365 t 0 NA t NA 3.0
1.0 0.93 t 6 3.0 5.236441962829949 3 40 t 9 5.0 f 1.13 1.0
1.0 0.78 t 6 2.0 4.553876891600541 3 1125 t 36 4.83 f 0.8 1.0
1.0 1.0 f 10 4.0 5.0106352940962555 2 365 t 4 3.75 t 0.57 1.0
1.0 1.0 f 2 1.0 3.4339872044851463 32 60 t 0 NA t NA 1.0
1.0 0.86 t 3 2.0 3.6109179126442243 11 730 t 21 4.95 f 0.46 1.0
1.0 1.0 t 9 6.0 5.342334251964811 3 1125 t 26 4.37 f 1.32 3.5
1.0 0.96 t 12 8.0 6.364750756851911 2 1125 t 46 4.98 f 1.61 3.0
1.0 0.95 t 14 7.0 6.021023349349527 2 28 t 152 4.89 f 1.95 3.0
1.0 1.0 f 5 2.0 4.343805421853684 2 1125 t 147 4.68 f 3.01 1.0
1.0 0.97 f 8 6.0 5.4638318050256105 2 1125 t 9 4.56 t 0.98 3.0
1.0 0.97 f 2 1.0 4.844187086458591 32 1125 t 0 NA f NA 1.0
1.0 0.99 f 1 1.0 3.8066624897703196 1 1125 t 76 4.66 f 2.42 1.0
0.95 0.99 f 4 2.0 4.48863636973214 7 365 t 2 1.0 t 0.18 1.0
NA NA f 1 1.0 4.51085950651685 32 1125 t 2 5.0 f 0.06 1.0
1.0 0.65 f 3 1.0 4.3694478524670215 32 365 t 7 4.57 f 0.19 1.0
1.0 0.94 t 4 3.0 4.007333185232471 1 365 t 175 4.93 t 4.59 1.0
0.99 0.96 t 12 5.0 5.863631175598097 2 999 t 157 4.73 f 2.99 2.0
1.0 0.96 t 4 2.0 4.8283137373023015 2 1125 t 54 4.87 f 1.65 1.0
1.0 1.0 t 3 2.0 5.537334267018537 32 365 t 8 5.0 t 1.26 1.0
1.0 0.84 f 2 1.0 4.290459441148391 1 1125 t 3 5.0 f 1.05 1.0
1.0 1.0 t 8 6.0 4.812184355372417 2 1125 t 32 4.78 f 1.72 1.0
1.0 1.0 t 14 8.0 6.295266001439646 1 365 t 0 NA t NA 3.0
0.99 0.99 f 4 2.0 5.3706380281276624 1 1125 t 111 4.3 f 5.19 1.0
NA NA f 6 2.0 4.700480365792417 32 365 t 0 NA t NA 1.0
1.0 0.0 f 2 1.0 5.0106352940962555 32 1125 t 0 NA f NA 1.0
1.0 0.87 f 1 1.0 3.8066624897703196 4 365 t 0 NA t NA 1.0
1.0 0.97 f 2 1.0 4.859812404361672 32 1125 t 0 NA f NA 1.0
1.0 0.97 f 2 1.0 4.584967478670572 32 1125 t 0 NA f NA 1.0
1.0 0.99 t 4 2.0 5.293304824724492 1 365 t 1 5.0 t 0.46 1.0
1.0 0.97 f 2 1.0 5.030437921392435 32 1125 t 0 NA f NA 1.0
1.0 1.0 f 8 4.0 4.74493212836325 1 1125 t 14 5.0 f 3.96 1.0
1.0 1.0 f 4 2.0 4.343805421853684 2 120 t 39 4.67 t 3.99 1.0
1.0 0.98 t 6 3.0 4.634728988229636 2 365 t 32 4.97 f 3.49 1.0
0.99 0.99 t 12 6.0 7.067319848653476 3 365 t 2 5.0 t 0.48 5.5
1.0 0.95 t 2 1.0 4.532599493153256 1 13 t 155 4.89 f 1.64 1.0
1.0 0.98 t 2 1.0 4.204692619390966 32 1125 t 6 5.0 f 0.33 1.0
1.0 0.97 f 2 1.0 4.5217885770490405 32 1125 t 1 5.0 f 0.08 1.0
1.0 1.0 f 7 3.0 4.859812404361672 1 365 t 10 4.8 t 2.48 2.0
1.0 1.0 f 4 2.0 4.2626798770413155 2 365 t 3 3.67 t 3.0 1.0
1.0 0.85 t 4 2.0 4.07753744390572 1 90 t 7 4.57 f 2.28 1.0
1.0 1.0 f 1 1.0 3.9512437185814275 1 32 t 163 4.84 t 2.16 2.5
0.75 0.0 f 2 1.0 3.6375861597263857 32 1125 t 0 NA f NA 1.5
1.0 0.97 f 2 1.0 4.61512051684126 32 1125 t 0 NA f NA 1.0
NA NA f 4 3.0 5.521460917862246 32 1125 t 10 4.9 f 0.16 2.5
1.0 1.0 t 6 3.0 4.804021044733257 2 365 t 14 4.71 f 1.84 1.0
0.9 0.94 f 6 3.0 4.709530201312334 3 365 t 12 4.58 f 0.81 2.0
1.0 0.86 t 3 2.0 3.6109179126442243 4 730 t 31 4.74 f 0.58 1.0
1.0 1.0 t 4 2.0 5.181783550292085 32 1125 t 190 4.8 f 1.81 2.0
NA 0.33 f 1 1.0 4.875197323201151 32 45 t 0 NA f NA 1.0
1.0 1.0 f 2 1.0 4.584967478670572 32 365 t 4 4.75 t 1.3 1.0
1.0 1.0 f 2 1.0 4.430816798843313 2 100 t 199 4.72 f 3.77 1.0
0.9 0.93 t 4 2.0 4.804021044733257 32 365 t 0 NA t NA 1.0
1.0 0.88 t 1 1.0 3.8918202981106265 32 1125 t 27 4.81 f 0.27 1.0
1.0 1.0 f 2 1.0 4.007333185232471 32 1125 t 34 4.68 f 0.58 1.0
1.0 0.91 f 5 3.0 4.736198448394496 1 730 t 10 5.0 t 4.17 1.0
1.0 1.0 t 6 3.0 4.795790545596741 2 28 t 91 4.79 f 1.36 1.0
1.0 0.68 t 4 2.0 5.41610040220442 90 1124 t 0 NA f NA 2.0
1.0 0.97 f 2 1.0 5.0106352940962555 32 1125 t 0 NA f NA 1.0
1.0 1.0 f 12 3.0 6.345636360828596 3 30 t 46 4.98 f 0.83 2.5
1.0 0.97 f 6 3.0 4.564348191467836 2 29 t 241 4.76 f 3.55 1.0
1.0 1.0 t 4 2.0 5.220355825078324 32 1125 t 5 5.0 t 0.26 2.0
1.0 0.97 t 12 6.0 5.572154032177765 2 365 t 38 4.97 f 4.63 3.5
1.0 1.0 t 4 4.0 5.937536205082426 2 45 t 45 4.89 f 0.65 2.5
1.0 0.97 t 7 5.0 4.955827057601261 2 1125 t 128 4.73 f 2.51 1.0
1.0 0.98 t 2 1.0 3.912023005428146 32 1124 t 671 4.92 f 8.67 1.0
1.0 0.98 t 4 2.0 5.627621113690637 2 1125 t 63 4.98 f 1.0 2.0
1.0 1.0 f 4 2.0 4.74493212836325 32 300 t 22 4.91 f 0.36 1.0
1.0 0.99 f 3 1.0 5.594711379601839 1 1125 t 1 4.0 t 0.59 1.0
1.0 0.0 f 12 7.0 6.3080984415095305 32 365 t 0 NA f NA 2.0
0.9 1.0 f 8 3.0 5.780743515792329 1 60 t 17 4.61 f 1.37 2.5
1.0 1.0 t 12 5.0 5.056245805348308 1 365 t 46 4.8 t 4.19 2.0
0.94 0.94 f 2 1.0 4.382026634673881 1 365 t 11 4.45 t 0.77 1.0
1.0 0.99 t 4 2.0 5.272999558563747 32 360 t 72 4.92 t 1.1 1.0
1.0 0.74 t 6 3.0 5.762051382780177 2 10 t 50 5.0 f 0.9 1.5
1.0 1.0 f 2 1.0 3.784189633918261 1 365 t 3 5.0 f 1.25 1.0
1.0 1.0 t 8 3.0 4.330733340286331 2 1125 t 223 4.69 t 3.79 1.0
NA NA f 4 2.0 5.521460917862246 32 365 t 0 NA t NA 2.0
1.0 1.0 t 12 6.0 5.572154032177765 2 365 t 0 NA f NA 2.0
NA 0.67 f 3 2.0 5.991464547107982 2 8 t 18 4.89 f 0.67 1.0
0.99 0.99 t 7 3.0 6.478509642208569 2 365 t 31 4.84 f 2.55 3.0
1.0 0.97 t 4 3.0 4.997212273764115 31 120 t 49 4.82 f 2.29 2.0
1.0 0.99 t 3 1.0 4.110873864173311 1 365 t 9 4.89 f 0.67 1.0
1.0 1.0 t 4 3.0 4.8283137373023015 3 365 t 59 4.92 f 1.97 1.0
1.0 0.95 t 12 6.0 5.438079308923196 3 365 t 31 4.97 f 2.31 4.0
NA NA f 4 1.0 4.499809670330265 180 365 t 0 NA f NA 1.0
1.0 0.87 f 2 4.0 3.5553480614894135 32 365 t 0 NA f NA 3.0
0.8 1.0 f 5 3.0 4.787491742782046 3 365 t 1 5.0 f 0.94 2.5
NA 0.83 t 4 2.0 4.499809670330265 1 365 t 16 5.0 f 1.62 1.0
1.0 1.0 t 9 4.0 5.4116460518550396 2 365 t 112 4.95 t 1.99 2.0
1.0 0.97 f 2 1.0 4.430816798843313 32 1125 t 2 5.0 f 0.08 1.0
1.0 0.98 t 4 2.0 5.749392985908253 2 30 t 37 4.92 f 1.21 1.0
0.9 1.0 f 1 1.0 4.248495242049359 10 28 t 52 4.71 t 1.05 1.0
1.0 0.98 t 1 1.0 3.367295829986474 2 365 t 26 4.62 f 1.94 1.0
1.0 0.97 t 14 7.0 4.919980925828125 3 28 t 71 4.83 f 1.23 2.0
1.0 0.99 t 5 1.0 4.23410650459726 32 1125 t 12 4.83 f 0.44 1.0
1.0 0.9 t 6 3.0 4.1588830833596715 1 90 t 83 4.76 f 4.72 1.0
1.0 0.95 f 2 NA 4.02535169073515 1 365 t 0 NA t NA 1.0
0.96 0.99 f 2 1.0 3.4657359027997265 5 365 t 7 4.75 f 0.98 2.0
NA NA f 4 2.0 4.59511985013459 2 31 t 0 NA f NA 1.0
1.0 0.88 t 6 3.0 4.605170185988092 32 120 t 10 5.0 f 0.44 1.0
1.0 0.99 f 5 2.0 4.700480365792417 2 1125 t 39 4.35 f 3.21 2.0
0.93 0.99 f 5 2.0 5.056245805348308 32 365 t 0 NA t NA 2.0
0.98 0.97 t 2 1.0 5.3230099791384085 1 365 t 127 4.65 f 2.1 1.0
1.0 0.99 t 8 3.0 5.288267030694535 2 1125 t 36 4.94 t 0.35 2.0
1.0 0.28 f 2 1.0 4.700480365792417 32 1125 t 1 5.0 f 0.04 1.0
1.0 1.0 f 2 1.0 3.5263605246161616 1 1125 t 46 4.35 f 2.14 1.0
1.0 1.0 f 4 2.0 4.382026634673881 2 100 t 273 4.75 f 4.73 1.0
1.0 1.0 f 3 3.0 3.5263605246161616 1 1125 t 0 NA f NA 2.0
1.0 0.99 t 2 1.0 3.8501476017100584 32 365 t 0 NA f NA 2.0
1.0 0.97 f 2 1.0 4.990432586778736 32 1125 t 3 4.67 f 0.09 1.0
0.99 0.99 t 14 6.0 7.081708586105575 2 365 t 1 5.0 t 0.09 5.5
1.0 1.0 t 16 8.0 6.135564891081739 1 360 t 81 4.85 t 1.59 3.0
1.0 0.99 f 2 1.0 4.143134726391533 32 260 t 166 4.39 t 3.29 1.0
1.0 0.97 f 2 1.0 5.159055299214529 32 1125 t 1 5.0 f 0.12 1.0
0.99 0.99 f 6 3.0 5.8377304471659395 2 1125 t 83 4.74 f 5.11 2.0
1.0 0.91 f 4 1.0 5.1298987149230735 32 365 t 2 5.0 f 0.07 1.0
1.0 0.99 t 4 2.0 4.48863636973214 3 30 t 63 4.78 f 0.54 1.0
1.0 0.99 t 2 1.0 3.4657359027997265 32 365 t 0 NA f NA 2.0
1.0 0.97 f 2 1.0 4.553876891600541 32 1125 t 3 3.67 f 0.1 1.0
1.0 0.73 t 3 1.0 3.8066624897703196 2 90 t 14 4.86 f 0.22 1.5
1.0 0.38 f 3 1.0 5.298317366548036 32 365 t 1 5.0 f 0.08 1.0
1.0 0.97 f 2 1.0 3.912023005428146 1 1125 t 34 4.79 t 0.7 1.0
1.0 0.85 t 6 3.0 3.970291913552122 1 90 t 62 4.92 f 4.24 2.0
1.0 0.97 f 2 1.0 4.955827057601261 32 1125 t 0 NA f NA 1.0
NA NA f 3 2.0 5.631211781821365 32 1111 t 45 4.67 f 0.43 1.0
1.0 0.96 t 2 1.0 3.912023005428146 32 300 t 39 4.82 f 0.4 1.0
1.0 NA f 8 4.0 6.192362489474872 1 365 t 0 NA f NA 3.5
1.0 0.79 f 2 1.0 4.672828834461906 1 1125 t 11 4.82 f 2.44 1.0
1.0 0.94 t 6 3.0 4.653960350157523 1 365 t 8 4.88 f 1.69 1.0
1.0 0.73 t 2 1.0 4.8283137373023015 1 90 t 2 5.0 f 0.45 1.0
0.7 0.7 f 1 1.0 4.219507705176107 20 60 t 12 4.83 f 0.18 1.0
1.0 1.0 f 2 1.0 4.3694478524670215 32 60 t 0 NA f NA 1.0
NA 0.89 f 6 4.0 11.512905464770226 2 90 t 66 4.92 f 0.98 1.0
1.0 1.0 f 4 2.0 4.0943445622221 1 365 t 157 4.78 t 3.3 1.0
1.0 0.96 t 4 3.0 4.74493212836325 2 1125 t 9 4.56 f 1.73 2.0
1.0 0.99 t 10 5.0 5.298317366548036 2 999 t 32 5.0 f 4.0 2.0
NA NA f 2 1.0 4.875197323201151 32 160 t 0 NA f NA 1.0
1.0 0.93 t 1 1.0 3.6888794541139363 5 60 t 12 5.0 f 1.39 1.0
1.0 1.0 t 4 1.0 4.700480365792417 1 365 t 7 4.86 f 1.96 1.0
1.0 1.0 t 6 3.0 5.793013608384144 4 1125 t 123 4.96 f 1.33 2.0
1.0 0.88 t 5 3.0 4.787491742782046 32 365 t 0 NA f NA 2.0
1.0 1.0 t 14 10.0 6.1092475827643655 3 1125 t 69 4.97 f 1.32 4.0
1.0 0.97 f 2 NA 4.543294782270004 2 1125 t 179 4.94 t 3.26 1.5
1.0 0.89 t 4 3.0 4.454347296253507 3 1124 t 188 4.91 f 1.87 1.0
NA NA f 5 1.0 5.298317366548036 32 32 t 0 NA t NA NA
1.0 1.0 t 2 NA 3.4339872044851463 32 180 t 2 5.0 f 0.4 1.0
1.0 0.8 f 2 1.0 4.605170185988092 32 365 t 0 NA t NA 1.0
0.99 0.99 f 2 1.0 5.0369526024136295 1 1125 t 249 4.58 f 7.6 1.0
1.0 0.84 t 3 3.0 4.653960350157523 32 120 t 29 4.86 f 1.17 2.0
1.0 0.99 t 10 5.0 5.4680601411351315 2 730 t 33 4.94 f 1.96 2.0
1.0 1.0 f 2 1.0 4.343805421853684 32 365 t 13 4.54 t 3.36 1.0
1.0 0.98 f 2 1.0 3.9512437185814275 1 30 t 2 5.0 t 2.0 0.0
NA 1.0 f 2 1.0 4.859812404361672 90 1125 t 0 NA f NA 1.0
1.0 0.88 t 2 1.0 3.9512437185814275 1 90 t 107 4.82 f 7.99 1.0
1.0 0.68 t 2 1.0 5.087596335232384 90 1125 t 0 NA f NA 1.0
1.0 1.0 t 4 2.0 4.6443908991413725 3 35 t 67 4.84 f 0.84 2.0
NA NA f 8 4.0 6.061456918928017 2 365 t 16 5.0 t 1.67 3.5
NA NA f 4 1.0 4.189654742026425 32 32 t 0 NA f NA 1.0
0.8 0.5 f 4 2.0 5.117993812416755 32 365 t 0 NA f NA 1.0
1.0 0.97 f 2 1.0 5.0238805208462765 32 1125 t 0 NA f NA 1.0
1.0 1.0 f 2 1.0 3.912023005428146 32 365 t 5 3.8 t 0.58 1.0
1.0 0.97 f 2 1.0 4.804021044733257 32 1125 t 0 NA f NA 1.0
1.0 0.97 f 2 1.0 4.51085950651685 32 1125 t 0 NA f NA 1.0
0.8 0.94 f 5 2.0 5.10594547390058 1 1125 t 9 4.44 f 1.9 1.0
1.0 0.96 t 2 1.0 4.634728988229636 2 365 t 33 4.88 t 2.43 1.0
1.0 0.97 t 8 4.0 4.709530201312334 3 28 t 45 4.8 f 1.72 3.0
1.0 0.93 f 2 1.0 4.499809670330265 3 15 t 28 4.75 f 0.96 1.0
0.96 1.0 f 6 3.0 4.990432586778736 6 365 t 29 4.79 t 3.09 2.0
1.0 0.99 t 2 1.0 4.060443010546419 2 365 t 40 4.88 f 2.13 1.0
1.0 0.99 f 8 4.0 4.663439094112067 2 1125 t 51 4.76 f 3.12 1.0
1.0 1.0 t 2 1.0 3.58351893845611 32 1125 t 0 NA t NA 1.0
1.0 0.97 f 12 3.0 7.1284959456800365 32 365 t 0 NA t NA 3.0
1.0 0.95 t 6 2.0 4.997212273764115 2 1125 t 41 4.95 f 2.62 2.0
1.0 0.94 t 8 4.0 5.342334251964811 1 365 t 0 NA f NA 2.0
1.0 0.96 t 4 2.0 4.564348191467836 2 1125 t 14 4.93 t 3.11 1.0
1.0 0.95 t 5 3.0 4.859812404361672 2 28 t 29 5.0 f 4.12 1.0
1.0 0.87 f 2 1.0 4.248495242049359 2 28 t 3 4.67 f 0.17 1.0
1.0 0.97 f 2 1.0 4.6443908991413725 32 1125 t 0 NA f NA 1.0
0.0 0.0 f 1 1.0 4.02535169073515 140 365 t 0 NA f NA 1.0
1.0 1.0 f 4 2.0 5.66988092298052 32 1125 t 5 4.8 t 0.74 2.0
1.0 0.91 t 2 1.0 4.127134385045092 1 365 t 33 4.94 f 5.41 1.0
1.0 0.92 t 2 1.0 4.430816798843313 2 90 t 32 4.91 f 3.02 1.0
NA NA f 6 2.0 4.07753744390572 32 1125 t 13 5.0 f 0.26 1.0
1.0 0.87 t 4 2.0 4.356708826689592 2 100 t 206 4.82 f 2.88 1.0
1.0 1.0 t 2 1.0 3.9318256327243257 1 365 t 34 4.79 t 1.86 2.0
1.0 1.0 t 6 4.0 5.0106352940962555 1 1125 t 46 4.98 t 2.73 1.0
1.0 0.99 t 4 2.0 4.532599493153256 2 14 t 47 4.89 f 4.37 1.0
1.0 0.97 t 4 4.0 4.6443908991413725 2 1125 t 283 4.82 f 3.24 1.0
1.0 0.95 t 4 2.0 4.2626798770413155 2 1125 t 11 4.73 f 1.3 1.0
1.0 0.99 t 8 3.0 5.262690188904886 2 1125 t 40 4.73 t 0.43 2.0
1.0 0.99 f 6 2.0 5.030437921392435 2 1125 t 86 4.84 f 1.78 2.0
1.0 1.0 t 16 8.0 6.230481447578482 3 1125 t 202 4.93 f 2.72 3.5
1.0 0.95 t 2 1.0 4.174387269895637 2 14 t 8 4.75 f 1.07 1.5
0.91 0.98 t 4 2.0 4.6443908991413725 1 365 t 59 4.88 t 5.58 1.0
1.0 1.0 f 16 9.0 6.095824562432225 3 365 t 5 5.0 f 3.06 3.0
1.0 0.97 f 4 2.0 5.0689042022202315 32 1125 t 0 NA f NA 1.0
0.95 0.99 NA 2 1.0 3.4011973816621555 1 1125 t 46 4.35 t 3.33 2.0
1.0 0.98 f 16 13.0 5.713732805509369 1 28 t 96 4.79 f 1.86 3.5
1.0 1.0 f 4 2.0 5.10594547390058 3 365 t 5 4.5 t 0.91 2.0
1.0 1.0 f 4 3.0 5.6131281063880705 1 1125 t 108 4.42 t 3.2 1.0
1.0 0.58 t 1 1.0 3.912023005428146 25 1125 t 23 4.87 f 0.21 1.0
NA 0.99 f 4 4.0 4.795790545596741 32 365 t 60 4.47 t 0.51 11.0
1.0 1.0 f 5 2.0 4.23410650459726 1 365 t 164 4.6 t 2.34 1.0
1.0 0.91 f 2 1.0 4.882801922586371 1 31 t 11 4.64 f 1.68 1.0
1.0 0.99 t 2 1.0 3.6375861597263857 32 365 t 0 NA f NA 1.0
1.0 0.77 t 8 4.0 5.187385805840755 1 365 t 63 4.86 t 2.31 2.5
1.0 0.98 t 4 3.0 4.48863636973214 2 1125 t 372 4.92 f 3.21 1.0
0.88 0.8 f 2 1.0 3.58351893845611 32 730 t 0 NA f NA 1.0
1.0 0.99 f 3 2.0 3.912023005428146 1 365 t 77 4.69 t 2.48 1.0
1.0 0.95 f 2 1.0 3.7376696182833684 5 365 t 1 3.0 f 1.0 2.0
1.0 0.92 t 2 1.0 4.553876891600541 14 120 t 4 5.0 f 0.28 1.0
1.0 0.87 t 2 1.0 4.356708826689592 2 65 t 789 4.7 f 5.81 1.0
0.96 1.0 f 6 3.0 5.081404364984463 6 365 t 59 4.53 t 3.16 1.0
1.0 0.95 t 2 1.0 3.4339872044851463 1 365 t 8 4.88 t 1.55 1.0
1.0 0.99 t 2 1.0 5.351858133476067 2 1125 t 13 4.92 f 0.23 1.0
1.0 0.97 f 4 2.0 5.332718793265369 32 1125 t 1 4.0 f 0.04 2.0
1.0 0.97 f 2 1.0 5.123963979403259 32 1125 t 0 NA f NA 1.0
1.0 0.91 t 2 1.0 4.07753744390572 1 365 t 22 4.86 f 3.73 1.0
1.0 0.5 f 4 2.0 4.700480365792417 1 60 t 1 5.0 f 0.16 1.0
1.0 0.99 f 6 2.0 5.030437921392435 32 100 t 71 4.92 f 1.24 2.0
1.0 0.91 t 4 2.0 4.02535169073515 1 90 t 28 4.86 f 1.84 1.0
1.0 0.99 f 3 1.0 4.007333185232471 2 365 t 1 5.0 f 1.0 1.0
1.0 1.0 t 4 2.0 4.736198448394496 2 21 t 237 4.96 f 3.84 1.0
1.0 1.0 t 4 2.0 5.267858159063328 3 1125 t 28 5.0 f 1.55 2.0
